customerID,gender,tenure,Contract,MonthlyCharges,Churn
0562-HKHML,Male,71,Two year,23.9,No
8277-RVRSV,Female,33,One year,24.15,No
9943-VSZUV,Male,67,Month-to-month,75.7,No
0117-LFRMW,Male,37,Month-to-month,40.2,Yes
6172-FECYY,Male,49,Month-to-month,84.5,Yes
7054-ENNGU,Female,9,Month-to-month,50.85,No
1455-HFBXA,Male,52,Two year,91.6,No
9402-CXWPL,Female,70,One year,98.9,No
1628-BIZYP,Male,1,Month-to-month,85,No
1965-AKTSX,Female,14,Month-to-month,78.95,Yes
0082-LDZUE,Male,1,Month-to-month,44.3,No
4786-UKSNZ,Male,1,Month-to-month,20.2,Yes
5343-SGUBI,Female,52,One year,80.2,No
0856-NAOES,Male,6,Month-to-month,60.9,No
1976-AZZPJ,Male,7,Month-to-month,34.2,No
7248-VZQLC,Female,47,Month-to-month,85.2,Yes
6156-UZDLF,Female,26,One year,87.15,No
3099-OONVS,Male,25,Month-to-month,54.3,No
9500-WBGRP,Male,69,Two year,19.1,No
5183-KLYEM,Female,72,Two year,112.75,No
5144-PQCDZ,Male,4,Month-to-month,19.95,No
8514-VZHEB,Male,59,Two year,19.5,No
6625-IUTTT,Male,67,Two year,65.55,No
9355-NPPFS,Female,26,Month-to-month,78.8,No
0068-FIGTF,Female,27,One year,78.2,No
5965-GGPRW,Male,72,Two year,105.25,No
8035-PWSEV,Female,6,Month-to-month,89.25,No
2236-HILPA,Male,62,Two year,20.65,No
1840-BIUOG,Male,20,One year,68.7,No
1356-MKYSK,Male,6,Month-to-month,78.65,No
6080-LNESI,Male,51,Two year,24.75,No
1830-IPXVJ,Female,61,Two year,19.75,No
5828-DWPIL,Male,62,Month-to-month,89.1,No
8398-TBIYD,Female,72,Two year,84.7,No
0011-IGKFF,Male,13,Month-to-month,98,Yes
4192-GORJT,Male,5,Month-to-month,94.45,Yes
6496-SLWHQ,Male,3,Month-to-month,105,Yes
9912-GVSEQ,Female,26,Month-to-month,93.85,Yes
2931-FSOHN,Male,13,Month-to-month,59.9,No
9418-RUKPH,Female,38,Two year,19.95,No
5383-MMTWC,Female,8,Month-to-month,84,Yes
9971-ZWPBF,Male,34,Month-to-month,108.9,No
4712-AUQZO,Male,18,Month-to-month,33.6,No
9711-FJTBX,Male,56,One year,85.85,No
2908-ZTPNF,Female,36,Month-to-month,34.85,No
7240-ETPTR,Female,9,Month-to-month,48.75,Yes
2202-CUYXZ,Male,1,Month-to-month,84.85,Yes
5995-OIGLP,Male,12,Month-to-month,56.65,Yes
8421-WZOOW,Female,57,Month-to-month,95.3,No
6261-RCVNS,Female,42,One year,73.9,Yes
7951-QKZPL,Female,33,Two year,24.5,Yes
1414-YADCW,Male,70,Two year,84.6,No
8756-RDDLT,Female,68,Month-to-month,44.95,No
2862-PFNIK,Male,1,Month-to-month,24.7,No
5816-QVHRX,Female,37,Month-to-month,100.3,No
4430-YHXGG,Female,4,Month-to-month,25.45,No
6888-SBYAI,Male,1,Month-to-month,50.7,No
7395-XWZOY,Male,20,Month-to-month,55,No
7169-YWAMK,Male,72,Two year,68.4,No
3640-PHQXK,Female,31,Month-to-month,89.9,Yes
6877-LGWXO,Male,18,Month-to-month,78.55,Yes
6859-RKMZJ,Male,11,Month-to-month,55.05,No
2729-VNVAP,Female,33,Two year,19.8,No
2957-JIRMN,Female,62,One year,84.45,No
2049-BAFNW,Female,1,Month-to-month,35.9,No
3842-QTGDL,Male,16,Month-to-month,80.75,No
7163-OCEQI,Male,22,One year,78.65,No
9782-LGXMC,Female,49,Month-to-month,61.75,No
5975-BAICR,Male,36,One year,63.7,No
8019-ENHXU,Male,42,Month-to-month,99.45,Yes
5167-GBFRE,Male,4,Month-to-month,25.2,Yes
9033-EOXWV,Female,12,One year,74.05,Yes
4673-KKSLS,Female,31,Month-to-month,87.6,No
4853-OITSN,Male,5,Month-to-month,89.15,No
9800-OUIGR,Male,66,Two year,20,No
1324-NLTJE,Female,15,Month-to-month,55,Yes
2324-EFHVG,Male,64,Two year,104.4,No
7094-MSZAO,Male,10,Month-to-month,20.05,No
1522-VVDMG,Male,7,Month-to-month,89.75,Yes
6907-CQGPN,Male,29,Month-to-month,34.3,No
0780-XNZFN,Male,57,Two year,20.65,No
0239-OXEXL,Female,46,Month-to-month,84.25,No
2675-IJRGJ,Male,53,Two year,19.65,No
7049-GKVZY,Female,17,One year,79.85,No
8577-QSOCG,Female,38,Two year,20.2,No
3721-CNZHX,Male,15,One year,19.8,No
0212-ISBBF,Female,22,Month-to-month,50.35,No
9185-TQCVP,Male,14,Month-to-month,85.15,Yes
3585-YNADK,Female,57,One year,74.6,No
5271-DBYSJ,Male,11,Month-to-month,79.15,No
1099-GODLO,Female,1,Two year,20.35,No
6828-HMKWP,Male,12,Two year,21.05,No
5567-WSELE,Male,3,Month-to-month,94.6,Yes
1472-TNCWL,Male,36,Month-to-month,94.7,No
8063-RJYNF,Male,16,Month-to-month,94.25,Yes
0687-ZVTHB,Male,65,One year,72.45,Yes
2080-GKCWQ,Male,2,Month-to-month,74.95,No
9661-ACXBS,Female,42,Month-to-month,105.2,Yes
2193-SFWQW,Male,72,Two year,111.95,No
5656-JAMLX,Male,62,Two year,19.85,No
3462-BJQQA,Female,6,Month-to-month,89.75,No
0442-TDYUO,Male,48,Two year,20.05,No
6733-LRIZX,Male,35,Two year,108.95,No
9503-XJUME,Male,52,One year,19.65,No
4367-NHWMM,Female,1,Month-to-month,24.9,No
3727-RJMEO,Male,6,Month-to-month,82.85,Yes
3779-OSWCF,Female,71,Two year,93.2,No
6736-DHUQI,Female,67,One year,84.8,No
3915-ODIYG,Male,60,One year,71.75,No
1360-RCYRT,Male,23,Month-to-month,30.35,No
2724-FJDYW,Male,39,One year,54.85,No
4451-RWASJ,Male,15,One year,19.5,No
6646-VRFOL,Male,53,Month-to-month,103.85,Yes
3460-TJBWI,Male,24,Two year,24.2,No
5917-HBSDW,Female,37,Month-to-month,19.35,No
5685-IIXLY,Female,5,Month-to-month,83.6,Yes
5671-UUNXD,Female,50,One year,100.65,No
0956-ACVZC,Female,54,One year,94.1,No
2325-NBPZG,Female,3,Month-to-month,74.55,No
4250-ZBWLV,Male,68,One year,108.45,Yes
4482-FTFFX,Male,5,Month-to-month,56.15,No
8859-DZTGQ,Male,33,Two year,20.35,No
0440-MOGPM,Female,41,One year,80.55,No
0020-JDNXP,Female,34,One year,61.25,No
3752-CQSJI,Female,13,Month-to-month,20.45,No
5025-GOOKI,Female,20,Month-to-month,18.9,No
4698-KVLLG,Female,51,Two year,19.6,No
5095-AESKG,Female,3,Month-to-month,91.5,Yes
2887-JPYLU,Female,41,Month-to-month,45.2,No
4770-QAZXN,Female,13,Month-to-month,19.45,No
4896-CPRPF,Male,35,Two year,25.45,No
1871-MOWRM,Male,12,Month-to-month,80.85,Yes
9714-EDSUC,Male,4,Month-to-month,94.9,No
2027-OAQQC,Female,43,Month-to-month,49.05,Yes
0282-NVSJS,Female,12,Month-to-month,29.3,No
9090-SGQXL,Male,68,Month-to-month,105.3,Yes
6595-YGXIT,Male,25,Month-to-month,88.95,Yes
7353-YOWFP,Female,7,One year,20.25,No
9835-ZIITK,Male,66,One year,110.85,Yes
8008-ESFLK,Female,53,One year,110.5,No
7537-CBQUZ,Male,63,Month-to-month,109.4,No
1555-DJEQW,Female,70,Two year,114.2,Yes
5649-TJHOV,Male,27,Month-to-month,36.5,Yes
0519-XUZJU,Female,1,Month-to-month,70.75,Yes
3363-EWLGO,Female,5,Month-to-month,19.95,No
4750-UKWJK,Female,37,One year,19.6,No
6338-AVWCY,Male,3,Month-to-month,40.15,Yes
1689-YQBYY,Female,12,Month-to-month,76.6,No
4487-ZYJZK,Female,38,One year,19.6,No
2959-FENLU,Female,9,Month-to-month,85.3,No
0708-LGSMF,Male,13,Month-to-month,65.85,No
9253-QXKBE,Male,29,Month-to-month,94.45,Yes
7634-HLQJR,Female,47,Two year,20.05,No
0487-RPVUM,Male,61,Month-to-month,99.4,No
4079-ULGFR,Male,16,Month-to-month,20,No
2516-XSJKX,Female,41,Two year,78.45,No
0057-QBUQH,Female,43,Two year,25.1,No
9445-SZLCH,Female,36,Month-to-month,97.35,Yes
6599-SFQVE,Female,6,Month-to-month,55,No
8331-ZXFOE,Female,58,One year,71.1,No
4003-FUSHP,Male,19,Month-to-month,61.55,No
0356-ERHVT,Male,11,Month-to-month,45.9,No
7325-ENZFI,Female,39,One year,40.3,No
4884-ZTHVF,Female,8,Month-to-month,87.1,No
3920-HIHMQ,Female,26,Month-to-month,49.5,No
3055-OYMSE,Female,53,Month-to-month,73.8,No
0613-WUXUM,Female,70,Two year,19.2,No
7568-PODML,Male,1,Month-to-month,45.3,Yes
4458-KVRBJ,Male,59,Two year,25,No
5349-IECLD,Male,2,Month-to-month,94.95,Yes
1397-XKKWR,Male,7,One year,35.3,No
3945-GFWQL,Female,12,Month-to-month,44.55,Yes
8097-OMULG,Male,59,One year,76.75,No
6013-BHCAW,Male,61,Two year,81,No
0401-WDBXM,Male,72,Two year,105.55,No
3387-PLKUI,Female,13,Month-to-month,18.8,No
6096-EGVTU,Female,64,One year,24.9,No
3797-VTIDR,Male,1,Month-to-month,23.45,Yes
5081-NWSUP,Female,10,One year,64.9,No
2580-ATZSQ,Female,65,One year,61.35,No
8085-MSNLK,Female,62,Two year,113.95,No
9691-HKOVS,Female,55,One year,90.15,No
9881-VCZEP,Female,25,Month-to-month,54.1,No
9526-BIHHD,Male,1,Month-to-month,29.7,Yes
8757-TFHHJ,Male,1,Month-to-month,49.8,No
4523-WXCEF,Female,59,Month-to-month,101.1,Yes
1468-DEFNC,Male,64,Two year,24.4,No
5119-KEPFY,Male,36,Month-to-month,95,No
8364-TRMMK,Female,3,Month-to-month,50.65,Yes
0916-KNFAJ,Male,61,Two year,69.9,No
8319-QBEHW,Male,26,One year,39.95,No
3063-QFSZL,Female,1,Month-to-month,55.4,Yes
8775-LHDJH,Female,1,Month-to-month,90.6,Yes
9625-QNLUX,Male,68,Two year,103.25,No
3097-NQYSN,Male,2,Month-to-month,86.85,Yes
4024-CSNBY,Female,72,Two year,94.25,No
7110-BDTWG,Female,71,Two year,47.05,No
7493-GVFIO,Male,57,Two year,20.55,No
0690-SRQID,Male,4,Month-to-month,19.65,No
9605-WGJVW,Female,1,Month-to-month,70.2,No
9114-DPSIA,Male,72,Two year,81,No
4700-UBQMV,Male,21,One year,75.9,No
7711-GQBZC,Female,71,Two year,24.7,No
3565-UNOCC,Female,29,Month-to-month,99.05,Yes
4627-MIHJH,Female,69,Two year,110.25,No
9795-NREXC,Female,64,Two year,85,No
8573-CGOCC,Male,16,Month-to-month,19.75,No
7356-AYNJP,Female,4,One year,23.9,No
9249-FXSCK,Female,52,One year,111.25,Yes
5493-SDRDQ,Male,2,Month-to-month,55.1,Yes
6286-SUUWT,Male,1,Month-to-month,19.95,No
4819-HJPIW,Male,18,Month-to-month,25.15,No
8654-DHAOW,Female,2,Month-to-month,54.15,No
5438-QMDDL,Female,19,Month-to-month,59.8,No
9812-GHVRI,Female,40,Month-to-month,83.85,No
5553-AOINX,Female,66,One year,104.9,No
1228-ZLNBX,Male,21,Month-to-month,75.3,No
4226-KKDON,Male,8,Month-to-month,66.65,No
3831-YCPUO,Female,72,Two year,109.5,No
7445-WMRBW,Female,48,One year,73.85,No
3308-DGHKL,Male,69,Two year,19.3,No
9924-JPRMC,Male,72,Two year,118.2,No
0080-EMYVY,Female,14,One year,51.45,No
6218-KNUBD,Male,6,Month-to-month,59.45,No
7337-CINUD,Female,8,Two year,19.5,No
7609-NRNCA,Female,17,One year,19.55,No
0623-EJQEG,Male,65,One year,93.55,No
7153-CHRBV,Female,57,One year,59.3,No
0871-URUWO,Male,13,Month-to-month,102.25,Yes
9190-MFJLN,Male,19,Month-to-month,95.9,Yes
6198-PNNSZ,Female,56,One year,109.8,No
3317-VLGQT,Female,14,Month-to-month,78.1,No
4132-POCZS,Male,52,Month-to-month,39.9,No
5614-DNZCE,Female,58,Two year,64.9,No
1095-JUDTC,Female,47,Month-to-month,95.05,Yes
3896-RCYYE,Female,67,Month-to-month,53.4,No
9638-JIQYA,Male,2,Month-to-month,24.9,No
3258-SANFR,Male,6,Month-to-month,44.7,No
3726-TBHQT,Male,71,Two year,114,No
3190-ITQXP,Female,46,Two year,20.25,No
0870-VEMYL,Female,5,Month-to-month,53.85,Yes
4833-QTJNO,Male,67,Month-to-month,83.85,No
3039-MJSLN,Male,3,Month-to-month,20.2,No
0178-CIIKR,Female,3,Month-to-month,19.95,No
5385-SUIRI,Male,52,Month-to-month,104.2,Yes
3982-XWFZQ,Female,42,Month-to-month,50.25,Yes
5774-QPLTF,Male,50,One year,20.35,No
2322-VCZHZ,Male,23,Month-to-month,90,No
5010-IPEAQ,Female,67,Two year,54.2,No
4009-ALQFH,Female,25,Month-to-month,99.5,Yes
6383-ZTSIW,Female,39,One year,99.1,No
8990-YOZLV,Female,69,Two year,66.9,No
3069-SSVSN,Female,1,One year,25.85,No
5222-IMUKT,Male,32,Month-to-month,91.05,No
3627-FCRDW,Female,9,Month-to-month,71,Yes
7562-GSUHK,Female,16,Month-to-month,93.2,Yes
6685-XSHHU,Male,60,Two year,20.95,No
8901-UPRHR,Female,72,Two year,109.2,No
4903-UYAVB,Male,5,Month-to-month,19.35,Yes
0118-JPNOY,Female,26,Month-to-month,85.8,No
6776-TLWOI,Male,3,Month-to-month,19.85,Yes
3845-FXCYS,Male,2,Month-to-month,19.65,No
5857-XRECV,Female,2,One year,20.5,No
0725-CXOTM,Female,36,One year,89.65,No
4343-EJVQB,Male,7,Month-to-month,74.35,No
9000-PLFUZ,Female,60,Two year,49.45,No
3427-GGZZI,Female,19,Month-to-month,89.1,No
7779-ORAEL,Male,45,Two year,75.15,No
0644-OQMDK,Male,4,Month-to-month,70.65,No
4077-CROMM,Female,31,Month-to-month,104.2,Yes
3154-CFSZG,Male,47,Month-to-month,90.05,No
2868-MZAGQ,Male,1,Month-to-month,79.25,Yes
4847-QNOKA,Female,1,Month-to-month,44.9,Yes
2220-IAHLS,Female,1,Month-to-month,19.4,No
1658-XUHBX,Female,59,Month-to-month,88.75,No
6379-RXJRQ,Male,10,Month-to-month,70.1,Yes
2378-HTWFW,Male,35,Month-to-month,91,No
8650-RHRKE,Male,4,Month-to-month,29.65,Yes
4377-VDHYI,Male,32,One year,90.8,No
0475-RIJEP,Male,43,Month-to-month,77.85,Yes
1260-TTRXI,Male,4,Month-to-month,54.3,Yes
3719-TDVQB,Female,54,Two year,18.95,No
6328-ZPBGN,Female,11,Month-to-month,95.15,Yes
0201-MIBOL,Female,66,Two year,102.4,No
4937-QPZPO,Male,61,One year,99.9,No
2925-VDZHY,Male,72,Two year,88.7,No
6981-TDRFT,Male,44,One year,54.3,No
3413-CSSTH,Male,41,Month-to-month,55.7,No
8033-VCZGH,Male,50,One year,103.95,No
4789-KWMXN,Male,47,One year,110.85,Yes
0224-NIJLP,Male,8,Two year,20.15,No
7542-CYDDM,Male,18,Month-to-month,20.05,No
4718-WXBGI,Male,72,Two year,91.95,No
2867-UIMSS,Male,1,Month-to-month,80.5,Yes
8495-PRWFH,Female,42,Month-to-month,55.65,No
0439-IFYUN,Female,18,Month-to-month,74.7,No
5716-LIBJC,Female,13,One year,104.15,No
2868-LLSKM,Female,68,One year,83.65,No
8111-RKSPX,Male,4,Month-to-month,72.2,Yes
2988-QRAJY,Male,69,Two year,110.05,No
1585-MQSSU,Male,17,Month-to-month,51.5,Yes
0071-NDAFP,Male,25,Two year,25.5,No
2856-NNASM,Male,43,Month-to-month,89.55,Yes
7328-ZJAJO,Female,59,Two year,19.5,No
6458-CYIDZ,Female,5,Month-to-month,80.7,No
8559-CIZFV,Male,21,One year,77.5,Yes
1090-PYKCI,Female,69,One year,105.1,No
3058-WQDRE,Male,13,Month-to-month,25.15,No
7547-EKNFS,Male,42,Month-to-month,95.25,Yes
2279-AXJJK,Male,52,Month-to-month,95.65,No
6769-DYBQN,Male,46,Month-to-month,85,Yes
0909-SELIE,Male,61,Two year,80.8,No
3417-TSCIC,Male,29,One year,24.85,No
1042-HFUCW,Female,25,One year,54.75,No
4439-JMPMT,Female,5,Month-to-month,85.75,Yes
6537-OTKMY,Male,15,One year,50.75,No
8999-EXMNO,Female,19,Two year,20.15,No
6725-TPKJO,Male,44,Two year,20.05,No
2446-BEGGB,Female,6,Month-to-month,98.25,Yes
7162-WPHPM,Male,58,Two year,71.6,No
1599-MMYRQ,Male,62,One year,81.45,No
8821-KVZKQ,Female,70,One year,58.4,No
1496-GGSUK,Female,1,Month-to-month,25.7,Yes
6434-TTGJP,Male,10,Two year,53.7,No
0042-JVWOJ,Male,26,One year,19.6,No
0130-SXOUN,Male,66,Month-to-month,89.4,No
2575-GFSOE,Female,7,Month-to-month,69,Yes
2330-PQGDQ,Male,51,One year,84.2,No
1452-UZOSF,Male,72,Two year,106.1,No
2097-YVPKN,Male,65,Two year,25.75,No
2842-JTCCU,Male,2,Month-to-month,46.05,Yes
8597-CTXVJ,Male,70,One year,64.95,No
6631-HMANX,Male,72,Two year,85.45,No
9962-BFPDU,Female,1,Month-to-month,20.05,No
3296-SILRA,Female,1,Month-to-month,76.4,Yes
9681-OXGVC,Female,5,Month-to-month,100.5,Yes
6394-HHHZM,Male,3,Month-to-month,20.7,No
5995-LFTLE,Male,58,Two year,25.3,No
5180-UCIIQ,Male,22,Month-to-month,40.05,Yes
1932-UEDCX,Male,33,Month-to-month,100.6,No
7153-OANIO,Male,1,Month-to-month,69.95,Yes
5188-HGMLP,Male,54,Month-to-month,74,No
0665-XHDJU,Male,72,Two year,99.4,No
6521-YYTYI,Male,1,Month-to-month,93.3,Yes
8878-HMWBV,Male,3,Month-to-month,49.15,Yes
8265-HKSOW,Female,72,Two year,107.45,No
3544-FBCAS,Female,72,Two year,83.6,No
5331-RGMTT,Male,54,Month-to-month,99.05,No
4759-PXTAN,Female,59,One year,80.1,No
7054-DMVAS,Male,54,Two year,65.3,No
3428-MMGUB,Male,60,Two year,89.55,No
6549-BTYPG,Female,60,Two year,60.8,No
7823-JSOAG,Male,3,Month-to-month,74.5,No
3705-RHRFR,Female,69,Two year,99.15,No
9374-YOLBJ,Female,1,Month-to-month,19.25,No
9074-KGVOX,Male,50,Month-to-month,39.45,No
6128-DAFVY,Female,56,Month-to-month,44.85,No
9933-QRGTX,Female,60,Two year,97.2,No
4476-OSWTN,Male,69,One year,110.55,No
3751-KTZEL,Female,1,Month-to-month,35.05,Yes
1977-STDKI,Female,1,Month-to-month,73,Yes
5066-GFJMM,Female,3,Month-to-month,19.9,No
2661-GKBTK,Male,60,Two year,76.95,No
0458-HEUZG,Female,13,Two year,35.4,No
7268-WNTCP,Male,62,Two year,20.45,No
0824-VWDPO,Female,45,One year,96.75,No
8409-WQJUX,Female,25,One year,54.2,No
2578-JQPHZ,Male,44,Two year,100.1,No
3278-FSIXX,Female,2,Month-to-month,45.25,No
5813-UECBU,Male,33,Month-to-month,83.85,Yes
0328-GRPMV,Female,1,Month-to-month,70.1,Yes
9746-UGFAC,Female,22,One year,20.85,No
2946-KIQSP,Female,35,Month-to-month,33.45,No
0625-AFOHS,Female,29,Two year,20.2,No
6726-WEXXK,Male,27,One year,85.9,No
4636-OLWOE,Male,54,One year,61,No
4342-HENTK,Female,2,Month-to-month,70.65,Yes
4685-ERGHK,Male,57,One year,86.9,No
0885-HMGPY,Male,62,Two year,69.4,No
5003-OKNNK,Female,15,One year,20.35,No
4195-SMMNX,Male,2,Month-to-month,20.35,Yes
7208-PSIHR,Female,70,Two year,104.3,No
4012-ZTHBR,Female,21,Month-to-month,44.95,No
0489-WMEMG,Female,23,One year,49.45,No
7435-ZNUYY,Male,6,One year,20.6,No
1354-YZFNB,Male,4,Two year,19.55,No
6956-SMUCM,Female,3,Month-to-month,99,Yes
2985-FMWYF,Female,23,Month-to-month,93.5,No
2812-ENYMO,Male,26,One year,54.55,No
2717-HVIZY,Female,8,Month-to-month,20.05,No
3223-WZWJM,Male,26,Month-to-month,83.95,Yes
3422-GALYP,Male,2,Month-to-month,79.45,No
9053-JZFKV,Male,67,Two year,116.2,Yes
2530-ENDWQ,Female,71,Two year,93.7,Yes
2890-WFBHU,Female,59,One year,79.85,No
0327-WFZSY,Male,39,One year,100,No
7977-HXJKU,Male,21,Two year,19.6,No
6615-ZGEDR,Male,1,Month-to-month,19.7,Yes
7033-CLAMM,Female,48,Two year,20.2,No
4023-RTIQM,Female,31,One year,50.4,No
0864-FVJNJ,Female,64,One year,113.35,No
7356-IWLFW,Male,46,Month-to-month,80,No
9541-PWTWO,Female,52,Two year,80.95,No
3967-VQOGC,Female,67,Two year,24.9,No
7872-RDDLZ,Female,67,Month-to-month,54.9,No
9250-WYPLL,Female,5,Month-to-month,75.55,Yes
6308-CQRBU,Female,71,Two year,109.25,No
2754-XBHTB,Female,9,Month-to-month,77.65,Yes
1597-LHYNC,Female,26,Month-to-month,95,Yes
0186-CAERR,Male,71,One year,116.3,No
3043-SUDUA,Female,32,Month-to-month,19.9,No
5442-BHQNG,Female,2,Month-to-month,70.35,No
2169-RRLFW,Female,71,Two year,25.6,No
5872-OEQNH,Female,60,One year,44.45,No
3162-KKZXO,Female,55,One year,100.15,No
7055-VKGDA,Male,54,One year,105.4,Yes
0754-UKWQP,Male,2,Month-to-month,95.85,Yes
8873-GLDMH,Female,6,Month-to-month,73.85,No
5696-JVVQY,Female,48,Two year,70.1,No
8946-BFWSG,Male,63,Two year,25.25,No
7493-TPUWZ,Male,1,Month-to-month,79.15,Yes
0547-HURJB,Male,12,Month-to-month,21.05,No
8904-OPDCK,Male,54,Month-to-month,24.95,No
8845-LWKGE,Female,30,One year,64.5,No
1577-HKTFG,Female,30,Month-to-month,19.65,Yes
8752-STIVR,Female,4,Month-to-month,79,Yes
0691-NIKRI,Female,40,One year,105.95,No
5022-JNQEQ,Female,9,Month-to-month,75.85,No
4558-FANTW,Female,17,Month-to-month,91.85,Yes
3249-VHRIP,Female,62,Two year,43.6,No
3736-BLEPA,Male,28,One year,91.25,No
4701-LKOZD,Female,70,Two year,89.75,No
6603-QWSPR,Female,46,Two year,104.4,No
9921-QFQUL,Female,23,Month-to-month,90.15,No
1929-ZCBHE,Male,47,One year,40.3,No
4378-MYPGO,Male,68,Two year,105.25,No
8651-ENBZX,Female,60,One year,106,Yes
4129-LYCOI,Female,67,Two year,104,No
7798-JVXYM,Female,14,Month-to-month,69.65,No
8647-SDTWQ,Male,57,Month-to-month,74.3,No
2696-ECXKC,Female,55,One year,100.9,No
2081-KJSQF,Male,1,Month-to-month,20.25,No
7623-TRNQN,Male,1,Month-to-month,49.9,Yes
3323-CPBWR,Male,23,Month-to-month,96.9,No
9330-IJWIO,Female,13,Month-to-month,100.35,Yes
3384-CTMSF,Male,47,Month-to-month,104.1,No
0902-RFHOF,Male,38,One year,20.1,No
9286-DOJGF,Female,38,Month-to-month,74.95,Yes
6048-QBXKL,Female,2,Month-to-month,56.55,No
9661-MHUMO,Male,1,Month-to-month,49.25,Yes
7718-RXDGG,Male,15,Month-to-month,68.6,No
1025-FALIX,Female,26,Month-to-month,69.05,No
3451-VAWLI,Female,35,Two year,19.7,No
3407-QGWLG,Male,3,Month-to-month,20.05,No
1842-EZJMK,Male,50,Month-to-month,103.7,Yes
2347-WKKAE,Male,42,Month-to-month,94.4,No
8735-DCXNF,Male,10,Month-to-month,54.95,No
3214-IYUUQ,Female,61,One year,93.7,No
1936-UAFEH,Female,68,Two year,110.25,No
3587-PMCOY,Male,10,One year,98.9,No
8079-XRJRS,Male,65,One year,89.75,Yes
1027-LKKQQ,Female,72,Two year,80.45,No
7148-XZPHA,Male,55,Month-to-month,79.4,No
8073-IJDCM,Female,1,Month-to-month,20.3,Yes
5309-TAIKL,Female,7,Month-to-month,62.8,No
6856-RAURS,Female,2,Month-to-month,74.9,No
8778-LMWTJ,Female,9,Month-to-month,74.85,No
9717-IOAAF,Male,27,Two year,25.85,No
8884-ADFVN,Male,7,Month-to-month,101.95,Yes
2845-KDHVX,Female,64,Two year,68.3,No
0848-SOMKO,Male,70,Two year,48.4,No
2720-WGKHP,Male,2,Month-to-month,94,Yes
6734-FQAJX,Male,67,Two year,105.05,No
2869-ADAWR,Female,45,Month-to-month,89.3,Yes
1535-VTJOQ,Female,24,Two year,25.15,No
6368-TZZDT,Male,4,Two year,19.5,No
0943-ZQPXH,Male,44,Month-to-month,92.95,No
1293-BSEUN,Female,72,Two year,20.7,No
9894-EZEWG,Female,1,Month-to-month,74.3,Yes
1302-TPUBN,Male,66,Two year,19.35,No
7851-FLGGQ,Male,1,Month-to-month,44.65,Yes
0637-UBJRP,Male,13,Month-to-month,84.05,Yes
0940-OUQEC,Male,10,Month-to-month,80.7,Yes
2378-VTKDH,Male,65,Month-to-month,104.35,No
0927-CNGRH,Male,1,Month-to-month,19.55,No
8608-OZTLB,Male,38,One year,74.05,No
2335-GSODA,Male,23,Two year,40.1,No
1952-DVVSW,Female,10,One year,20.1,No
0702-PGIBZ,Male,4,Month-to-month,101.7,Yes
6656-GULJQ,Male,72,Two year,83.55,No
9853-JFZDU,Female,35,Month-to-month,56.85,No
1963-VAUKV,Female,1,Month-to-month,20.4,Yes
3777-XROBG,Female,58,Two year,19.55,No
6994-FGRHH,Male,70,One year,106.15,No
4000-VGMQP,Male,38,One year,78.95,No
3999-WRNGR,Female,60,Month-to-month,49.75,No
3466-RITXD,Male,26,Month-to-month,92.4,No
2680-XKKNJ,Female,8,One year,58.2,No
3058-HJCUY,Male,41,One year,102.6,Yes
2974-GGUXS,Female,36,Month-to-month,91.95,No
7994-XIRTR,Male,54,One year,65.25,No
3259-FDWOY,Male,71,Two year,106,Yes
2101-RANCD,Female,55,Month-to-month,73.1,No
7921-BEPCI,Female,72,Two year,59.75,No
0807-ZABDG,Female,3,Month-to-month,55.1,Yes
8510-TMWYB,Female,54,Two year,59.8,No
3258-ZKPAI,Male,72,Two year,116.6,No
1428-IEDPR,Male,52,Two year,109.3,No
5298-GSTLM,Female,60,One year,101.4,No
4450-YOOHP,Female,39,Month-to-month,50.65,No
6728-CZFEI,Female,15,One year,56.15,No
5748-RNCJT,Male,69,Two year,106.5,Yes
3653-NCRDJ,Male,43,One year,19.2,No
6121-TNHBO,Female,63,One year,83,No
5119-NZPTV,Male,2,Month-to-month,70.1,No
6519-ZHPXP,Female,72,Two year,108.3,No
7739-LAXOG,Female,32,Month-to-month,91.05,Yes
3472-QPRCH,Male,40,Two year,25.25,No
8224-UAXBZ,Female,58,One year,45.35,No
9610-WCESF,Male,67,Two year,43.9,No
9776-CLUJA,Female,51,Month-to-month,77.5,Yes
2486-WYVVE,Male,31,One year,79.3,No
3865-ZYKAD,Male,69,Month-to-month,84.9,No
1422-DGUBX,Male,32,One year,79.25,No
2999-AANRQ,Female,21,Two year,71.05,No
8668-KNZTI,Male,52,One year,53.75,No
0480-KYJVA,Female,72,Two year,24.25,No
6034-ZRYCV,Female,72,Two year,54.2,Yes
9746-YKGXB,Male,52,One year,44.25,No
3926-YZVVX,Female,41,One year,50.05,No
6000-UKLWI,Male,41,Two year,20.15,No
2079-FBMZK,Female,6,Month-to-month,69.25,Yes
6332-FBZRI,Male,67,One year,69.35,No
2096-XOTMO,Female,16,Month-to-month,19.35,No
3266-FTKHB,Male,17,Two year,19.15,No
8221-EQDGL,Male,35,Month-to-month,61,No
2346-LOCWC,Female,58,Two year,20.5,No
6608-QQLVK,Male,1,Month-to-month,50.5,Yes
0298-XACET,Male,52,Two year,50.2,No
7560-QJAVJ,Female,70,Two year,79.6,No
2995-YWTCD,Female,19,Two year,24.9,No
3551-HUAZH,Male,1,Month-to-month,74.4,Yes
